date,site,amount_usd,category,verification,source_url,notes,mapped_category,confidence,facility_name
2025-12-01,AKIMA INFRASTRUCTURE PROTECTION LLC (TX),9554602.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR26FR0000007 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-11-29,KPB SERVICES LLC (KS),29914916.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW26FR0000001 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-11-28,ROSHEL LLC (DE),7234926.2,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW26FR0000002 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-11-22,DELL FEDERAL SYSTEMS L.P (DC),4481450.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD026FC0000003 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-11-21,"FCN, INC. (MD)",98340.14,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD26FC0000001 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-11-18,"LENCO INDUSTRIES, INC. (MA)",4785895.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW26FC0000001 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-11-14,"V3GATE, LLC (DC)",24770.7,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD026FR0000004 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-11-07,"STELLA JV, LLC (TX)",6985238.28,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD26FR0000001 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-11-04,"REDHAWK IT SOLUTIONS, LLC (DC)",13031.72,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD026FR0000003 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-11-01,"RELIANCE RELOCATION SERVICES, INC (IL)",208200.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW26FCL000002 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-11-01,"CSI AVIATION, INC (TX)",673421847.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR26FC0000001 from USAspending (award-level obligation).,air-transport,Verified,ICE Air / Removal Operations
2025-10-31,"FCN, INC. (VA)",8999998.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD026FC0000002 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-10-27,"GLOBAL RECOVERY GROUP, LLC (VA)",1288462.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR26FR0000003 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-10-25,"ARDENT GROUP, LLC (CO)",9296000.0,medical-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR26C00000003 from USAspending (award-level obligation).,medical-services,Partial,Unknown / multi-site
2025-10-22,DELL FEDERAL SYSTEMS L.P (DC),89962.05,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD026FC0000001 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-10-21,SOS INTERNATIONAL LLC (DC),6954758.46,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR26C00000001 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-10-16,FIRST AMERICAN TITLE INSURANCE COMPANY (CA),25000.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW26P00000001 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-10-16,"THE GEO GROUP, INC. (CO)",49978696.47,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25FR0000111 from USAspending (award-level obligation).,air-transport,Verified,ICE Air / Removal Operations
2025-10-01,ACQUISITION LOGISTICS LLC (TX),598444871.04,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR26FR0000001 from USAspending (award-level obligation).,air-transport,Verified,ICE Air / Removal Operations
2025-09-30,"THUNDERCAT TECHNOLOGY, LLC (PA)",106177.68,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000111 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-30,"THUNDERCAT TECHNOLOGY, LLC (VA)",528715.25,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000069 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-30,BLUE TECH INC. (VA),465837.26,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000116 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,GREENBRIER GOVERNMENT SOLUTIONS INC (VA),1659730.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000113 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-30,BLUE TECH INC. (DC),1594800.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000109 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"DH TECHNOLOGIES, INC. (DC)",1249129.68,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000108 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,BLUE TECH INC. (CA),59806.89,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000103 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"DH TECHNOLOGIES, INC. (DC)",49897.01,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000100 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"KONIAG IT SYSTEMS, LLC (VA)",1528559.2,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000097 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"ALLIANCE TECHNOLOGY GROUP, LLC (VA)",52679.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000094 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,TRIBALCO LLC (MD),40757826.7,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000086 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-30,BLUE TECH INC. (TX),18652.4,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000084 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"DH TECHNOLOGIES, INC. (VA)",934628.66,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000061 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"FCN, INC. (DC)",999784.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FC0000043 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"FCN, INC. (DC)",3025994.42,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FC0000040 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,IRON MOUNTAIN INFORMATION MANAGEMENT LLC (VT),111571.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000071 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-30,"LIONHEART ALLIANCE, LLC (VA)",407052.46,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000152 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-30,QUANTICO TACTICAL INCORPORATED (NC),9999966.1,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000151 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-30,"ATLANTIC DIVING SUPPLY, INC. (GA)",1376500.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000144 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-30,"AXON ENTERPRISE, INC. (GA)",3527756.8,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000137 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-30,FEDERAL CONTRACTS LLC (FL),99999.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000133 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"ATLANTIC DIVING SUPPLY, INC. (VA)",127530.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000131 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-30,"ATLANTIC DIVING SUPPLY, INC. (GA)",590535.34,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000135 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"ATLANTIC DIVING SUPPLY, INC. (GA)",763990.36,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000134 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"ATLANTIC DIVING SUPPLY, INC. (FL)",2953918.1,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000133 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-30,PRICE MODERN LLC (MD),14341796.88,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000131 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-30,"COLONIAL PARKING, INC (DC)",57680.64,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25C00000028 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"PRIME MASONRY, LLC (TX)",99999.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25C00000013 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-30,"VOUND COLORADO, LTD. (AZ)",12998.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000154 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"SAYARI ANALYTICS, LLC (DC)",45856.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000150 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"CASTLE GLOBAL, INC (VA)",150000.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000147 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,ELLIPTIC INC (VA),650000.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000145 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,CELLEBRITE INC (VA),11112194.4,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000141 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"WILLIAM S. HEIN & CO., INC. (TX)",13886.4,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000131 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"MAGNET FORENSICS, LLC (GA)",89985.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000130 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,PHILADELPHIA PARKING AUTHORITY (PA),53520.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000116 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"MOTOROLA SOLUTIONS, INC. (IL)",267300.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000107 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"LAKOTA SOFTWARE SOLUTIONS, INC (WV)",12215.63,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000083 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-30,"NAC MECHANICAL SERVICES, LLC (MD)",29000.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000082 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
